Unnamed: 0,pump
10 days 08:30:00,6.55
10 days 08:45:00,6.34
10 days 09:00:00,5.67
10 days 09:15:00,5.72
10 days 09:30:00,5.59
10 days 09:45:00,5.95
10 days 10:00:00,5.9
10 days 10:15:00,5.21
10 days 10:30:00,5.62
10 days 10:45:00,4.84
10 days 11:00:00,5.66
10 days 11:15:00,5.78
10 days 11:30:00,5.42
10 days 11:45:00,4.83
10 days 12:00:00,4.73
10 days 12:15:00,4.38
10 days 12:30:00,4.58
10 days 12:45:00,4.81
10 days 13:00:00,4.46
10 days 13:15:00,5.01
10 days 13:30:00,4.6
10 days 13:45:00,4.55
10 days 14:00:00,4.64
10 days 14:15:00,4.43
10 days 14:30:00,4.52
10 days 14:45:00,5.29
10 days 15:00:00,4.76
10 days 15:15:00,5.0
10 days 15:30:00,5.58
10 days 15:45:00,5.56
10 days 16:00:00,5.49
10 days 16:15:00,5.37
10 days 16:30:00,6.25
10 days 16:45:00,7.63
10 days 17:00:00,6.76
10 days 17:15:00,6.61
10 days 17:30:00,6.52
10 days 17:45:00,6.81
10 days 18:00:00,6.64
10 days 18:15:00,6.5
10 days 18:30:00,7.06
10 days 18:45:00,7.36
10 days 19:00:00,5.58
10 days 19:15:00,6.04
10 days 19:30:00,5.52
10 days 19:45:00,5.14
10 days 20:00:00,5.2
10 days 20:15:00,4.99
10 days 20:30:00,4.27
10 days 20:45:00,4.89
10 days 21:00:00,5.11
10 days 21:15:00,5.0
10 days 21:30:00,4.47
10 days 21:45:00,3.77
10 days 22:00:00,3.35
10 days 22:15:00,3.45
10 days 22:30:00,2.6
10 days 22:45:00,2.73
10 days 23:00:00,2.31
10 days 23:15:00,2.08
10 days 23:30:00,1.6
10 days 23:45:00,1.81
11 days 00:00:00,1.63
11 days 00:15:00,1.46
11 days 00:30:00,1.45
11 days 00:45:00,1.14
11 days 01:00:00,1.25
11 days 01:15:00,1.29
11 days 01:30:00,1.22
11 days 01:45:00,1.09
11 days 02:00:00,1.13
11 days 02:15:00,1.15
11 days 02:30:00,1.22
11 days 02:45:00,1.21
11 days 03:00:00,1.35
11 days 03:15:00,1.63
11 days 03:30:00,1.85
11 days 03:45:00,1.7
11 days 04:00:00,2.44
11 days 04:15:00,2.79
11 days 04:30:00,3.08
11 days 04:45:00,4.22
11 days 05:00:00,5.35
11 days 05:15:00,7.13
11 days 05:30:00,6.38
11 days 05:45:00,7.23
11 days 06:00:00,6.86
11 days 06:15:00,6.29
11 days 06:30:00,6.98
11 days 06:45:00,7.02
11 days 07:00:00,6.32
11 days 07:15:00,6.87
11 days 07:30:00,6.38
11 days 07:45:00,6.61
11 days 08:00:00,6.26
11 days 08:15:00,6.54
11 days 08:30:00,6.58
11 days 08:45:00,6.29
11 days 09:00:00,5.99
11 days 09:15:00,5.21
11 days 09:30:00,5.38
11 days 09:45:00,5.25
11 days 10:00:00,5.52
11 days 10:15:00,5.27
11 days 10:30:00,5.1
11 days 10:45:00,5.3
11 days 11:00:00,4.94
11 days 11:15:00,4.73
11 days 11:30:00,5.34
11 days 11:45:00,4.94
11 days 12:00:00,5.3
11 days 12:15:00,4.95
11 days 12:30:00,5.05
11 days 12:45:00,4.44
11 days 13:00:00,4.9
11 days 13:15:00,5.12
11 days 13:30:00,4.5
11 days 13:45:00,4.41
11 days 14:00:00,4.88
11 days 14:15:00,4.65
11 days 14:30:00,4.69
11 days 14:45:00,5.14
11 days 15:00:00,5.31
11 days 15:15:00,5.14
11 days 15:30:00,5.42
11 days 15:45:00,5.79
11 days 16:00:00,5.8
11 days 16:15:00,6.28
11 days 16:30:00,6.89
11 days 16:45:00,6.69
11 days 17:00:00,6.49
11 days 17:15:00,6.6
11 days 17:30:00,6.48
11 days 17:45:00,6.68
11 days 18:00:00,6.59
11 days 18:15:00,6.43
11 days 18:30:00,6.81
11 days 18:45:00,6.88
11 days 19:00:00,6.67
11 days 19:15:00,6.1
11 days 19:30:00,5.01
11 days 19:45:00,4.85
11 days 20:00:00,5.44
11 days 20:15:00,5.08
11 days 20:30:00,4.58
11 days 20:45:00,5.43
11 days 21:00:00,4.99
11 days 21:15:00,4.69
11 days 21:30:00,4.06
11 days 21:45:00,3.95
11 days 22:00:00,3.46
11 days 22:15:00,3.27
11 days 22:30:00,2.98
11 days 22:45:00,2.53
11 days 23:00:00,2.21
11 days 23:15:00,2.15
11 days 23:30:00,1.87
11 days 23:45:00,1.72
12 days 00:00:00,1.49
12 days 00:15:00,1.33
12 days 00:30:00,1.21
12 days 00:45:00,1.29
12 days 01:00:00,1.31
12 days 01:15:00,1.15
12 days 01:30:00,1.3
12 days 01:45:00,1.26
12 days 02:00:00,1.37
12 days 02:15:00,1.25
12 days 02:30:00,1.25
12 days 02:45:00,1.31
12 days 03:00:00,1.23
12 days 03:15:00,1.66
12 days 03:30:00,1.83
12 days 03:45:00,1.9
12 days 04:00:00,2.33
12 days 04:15:00,2.82
12 days 04:30:00,3.2
12 days 04:45:00,3.42
12 days 05:00:00,5.72
12 days 05:15:00,6.65
12 days 05:30:00,7.73
12 days 05:45:00,7.06
12 days 06:00:00,7.02
12 days 06:15:00,6.66
12 days 06:30:00,6.38
12 days 06:45:00,6.97
12 days 07:00:00,6.59
12 days 07:15:00,6.6
12 days 07:30:00,5.87
12 days 07:45:00,7.02
12 days 08:00:00,6.79
12 days 08:15:00,6.43
12 days 08:30:00,6.39
12 days 08:45:00,6.6
12 days 09:00:00,6.05
12 days 09:15:00,5.78
12 days 09:30:00,5.11
12 days 09:45:00,5.33
12 days 10:00:00,5.37
12 days 10:15:00,5.62
12 days 10:30:00,4.76
12 days 10:45:00,5.04
12 days 11:00:00,5.41
12 days 11:15:00,4.74
12 days 11:30:00,5.27
12 days 11:45:00,5.89
12 days 12:00:00,6.16
12 days 12:15:00,5.57
12 days 12:30:00,5.02
12 days 12:45:00,5.15
12 days 13:00:00,4.98
12 days 13:15:00,4.8
12 days 13:30:00,4.92
12 days 13:45:00,4.78
12 days 14:00:00,4.91
12 days 14:15:00,4.99
12 days 14:30:00,5.01
12 days 14:45:00,5.02
12 days 15:00:00,5.51
12 days 15:15:00,5.73
12 days 15:30:00,5.77
12 days 15:45:00,5.58
12 days 16:00:00,6.01
12 days 16:15:00,6.22
12 days 16:30:00,6.12
12 days 16:45:00,7.0
12 days 17:00:00,6.74
12 days 17:15:00,6.29
12 days 17:30:00,7.59
12 days 17:45:00,7.63
12 days 18:00:00,6.33
12 days 18:15:00,7.38
12 days 18:30:00,7.25
12 days 18:45:00,7.08
12 days 19:00:00,7.02
12 days 19:15:00,6.14
12 days 19:30:00,4.94
12 days 19:45:00,4.68
12 days 20:00:00,5.07
12 days 20:15:00,4.66
12 days 20:30:00,4.42
12 days 20:45:00,5.31
12 days 21:00:00,4.76
12 days 21:15:00,4.93
12 days 21:30:00,3.87
12 days 21:45:00,4.2
12 days 22:00:00,3.65
12 days 22:15:00,3.14
12 days 22:30:00,3.18
12 days 22:45:00,2.64
12 days 23:00:00,2.29
12 days 23:15:00,1.92
12 days 23:30:00,1.69
12 days 23:45:00,1.84
13 days 00:00:00,1.56
13 days 00:15:00,1.42
13 days 00:30:00,1.3
13 days 00:45:00,1.27
13 days 01:00:00,1.39
13 days 01:15:00,1.21
13 days 01:30:00,1.13
13 days 01:45:00,1.17
13 days 02:00:00,1.22
13 days 02:15:00,1.17
13 days 02:30:00,1.19
13 days 02:45:00,1.29
13 days 03:00:00,1.37
13 days 03:15:00,1.46
13 days 03:30:00,1.68
13 days 03:45:00,2.2
13 days 04:00:00,2.24
13 days 04:15:00,3.13
13 days 04:30:00,3.31
13 days 04:45:00,3.42
13 days 05:00:00,4.99
13 days 05:15:00,6.7
13 days 05:30:00,7.18
13 days 05:45:00,7.61
13 days 06:00:00,7.48
13 days 06:15:00,6.38
13 days 06:30:00,7.17
13 days 06:45:00,6.79
13 days 07:00:00,6.42
13 days 07:15:00,7.69
13 days 07:30:00,6.08
13 days 07:45:00,6.35
13 days 08:00:00,7.43
13 days 08:15:00,6.85
13 days 08:30:00,5.87
13 days 08:45:00,5.81
13 days 09:00:00,6.43
13 days 09:15:00,5.94
13 days 09:30:00,5.82
13 days 09:45:00,5.73
13 days 10:00:00,5.37
13 days 10:15:00,5.05
13 days 10:30:00,4.95
13 days 10:45:00,5.45
13 days 11:00:00,5.92
13 days 11:15:00,5.43
13 days 11:30:00,5.09
13 days 11:45:00,5.46
13 days 12:00:00,4.8
13 days 12:15:00,4.88
13 days 12:30:00,5.2
13 days 12:45:00,5.82
13 days 13:00:00,5.69
13 days 13:15:00,5.26
13 days 13:30:00,5.28
13 days 13:45:00,4.88
13 days 14:00:00,5.32
13 days 14:15:00,5.47
13 days 14:30:00,5.28
13 days 14:45:00,6.02
13 days 15:00:00,6.27
13 days 15:15:00,5.92
13 days 15:30:00,5.69
13 days 15:45:00,5.96
13 days 16:00:00,6.33
13 days 16:15:00,6.51
13 days 16:30:00,6.55
13 days 16:45:00,7.15
13 days 17:00:00,6.14
13 days 17:15:00,7.15
13 days 17:30:00,6.32
13 days 17:45:00,5.85
13 days 18:00:00,6.04
13 days 18:15:00,6.02
13 days 18:30:00,6.63
13 days 18:45:00,6.28
13 days 19:00:00,6.32
13 days 19:15:00,5.31
13 days 19:30:00,5.41
13 days 19:45:00,4.67
13 days 20:00:00,4.5
13 days 20:15:00,4.49
13 days 20:30:00,4.35
13 days 20:45:00,4.86
13 days 21:00:00,4.67
13 days 21:15:00,4.68
13 days 21:30:00,4.18
13 days 21:45:00,4.09
13 days 22:00:00,3.69
13 days 22:15:00,3.39
13 days 22:30:00,3.26
13 days 22:45:00,2.75
13 days 23:00:00,2.68
13 days 23:15:00,2.39
13 days 23:30:00,2.37
13 days 23:45:00,2.24
14 days 00:00:00,2.18
14 days 00:15:00,2.09
14 days 00:30:00,1.72
14 days 00:45:00,1.77
14 days 01:00:00,1.43
14 days 01:15:00,1.5
14 days 01:30:00,1.35
14 days 01:45:00,1.65
14 days 02:00:00,1.42
14 days 02:15:00,1.33
14 days 02:30:00,1.31
14 days 02:45:00,1.32
14 days 03:00:00,1.38
14 days 03:15:00,1.26
14 days 03:30:00,1.42
14 days 03:45:00,1.53
14 days 04:00:00,1.43
14 days 04:15:00,1.58
14 days 04:30:00,1.48
14 days 04:45:00,1.52
14 days 05:00:00,1.79
14 days 05:15:00,2.15
14 days 05:30:00,2.45
14 days 05:45:00,2.72
14 days 06:00:00,3.31
14 days 06:15:00,3.62
14 days 06:30:00,4.09
14 days 06:45:00,4.97
14 days 07:00:00,5.63
14 days 07:15:00,7.36
14 days 07:30:00,7.06
14 days 07:45:00,7.01
14 days 08:00:00,8.41
14 days 08:15:00,8.7
14 days 08:30:00,8.1
14 days 08:45:00,8.23
14 days 09:00:00,9.48
14 days 09:15:00,8.33
14 days 09:30:00,9.48
14 days 09:45:00,9.3
14 days 10:00:00,8.92
14 days 10:15:00,8.6
14 days 10:30:00,8.43
14 days 10:45:00,8.37
14 days 11:00:00,7.79
14 days 11:15:00,7.97
14 days 11:30:00,7.38
14 days 11:45:00,7.4
14 days 12:00:00,7.11
14 days 12:15:00,6.66
14 days 12:30:00,7.14
14 days 12:45:00,7.1
14 days 13:00:00,6.94
14 days 13:15:00,6.94
14 days 13:30:00,5.92
14 days 13:45:00,6.34
14 days 14:00:00,6.43
14 days 14:15:00,6.41
14 days 14:30:00,5.75
14 days 14:45:00,6.7
14 days 15:00:00,6.58
14 days 15:15:00,6.58
14 days 15:30:00,6.46
14 days 15:45:00,5.43
14 days 16:00:00,6.91
14 days 16:15:00,6.37
14 days 16:30:00,6.45
14 days 16:45:00,6.28
14 days 17:00:00,6.7
14 days 17:15:00,6.25
14 days 17:30:00,6.77
14 days 17:45:00,6.34
14 days 18:00:00,5.96
14 days 18:15:00,6.39
14 days 18:30:00,5.46
14 days 18:45:00,5.03
14 days 19:00:00,5.65
14 days 19:15:00,5.17
14 days 19:30:00,5.08
14 days 19:45:00,4.08
14 days 20:00:00,4.18
14 days 20:15:00,4.57
14 days 20:30:00,4.12
14 days 20:45:00,4.22
14 days 21:00:00,3.95
14 days 21:15:00,3.88
14 days 21:30:00,3.76
14 days 21:45:00,4.03
14 days 22:00:00,3.69
14 days 22:15:00,3.57
14 days 22:30:00,3.47
14 days 22:45:00,2.75
14 days 23:00:00,2.82
14 days 23:15:00,2.61
14 days 23:30:00,3.04
14 days 23:45:00,2.03
15 days 00:00:00,2.36
15 days 00:15:00,1.94
15 days 00:30:00,1.91
15 days 00:45:00,1.62
15 days 01:00:00,1.63
15 days 01:15:00,1.45
15 days 01:30:00,1.61
15 days 01:45:00,1.66
15 days 02:00:00,1.44
15 days 02:15:00,1.78
15 days 02:30:00,1.7
15 days 02:45:00,1.5
15 days 03:00:00,1.48
15 days 03:15:00,1.42
15 days 03:30:00,1.67
15 days 03:45:00,1.78
15 days 04:00:00,1.6
15 days 04:15:00,1.71
15 days 04:30:00,1.73
15 days 04:45:00,1.8
15 days 05:00:00,1.87
15 days 05:15:00,1.99
15 days 05:30:00,2.38
15 days 05:45:00,2.35
15 days 06:00:00,2.7
15 days 06:15:00,3.09
15 days 06:30:00,3.51
15 days 06:45:00,3.81
15 days 07:00:00,5.44
15 days 07:15:00,6.82
15 days 07:30:00,6.82
15 days 07:45:00,6.63
15 days 08:00:00,7.64
15 days 08:15:00,7.21
15 days 08:30:00,8.6
15 days 08:45:00,8.11
15 days 09:00:00,8.87
15 days 09:15:00,8.36
15 days 09:30:00,8.23
15 days 09:45:00,8.2
15 days 10:00:00,8.74
15 days 10:15:00,9.47
15 days 10:30:00,8.82
15 days 10:45:00,8.97
15 days 11:00:00,8.51
15 days 11:15:00,8.43
15 days 11:30:00,8.77
15 days 11:45:00,8.41
15 days 12:00:00,8.4
15 days 12:15:00,8.84
15 days 12:30:00,8.27
15 days 12:45:00,8.03
15 days 13:00:00,7.67
15 days 13:15:00,7.86
15 days 13:30:00,7.05
15 days 13:45:00,7.44
15 days 14:00:00,6.83
15 days 14:15:00,6.94
15 days 14:30:00,6.67
15 days 14:45:00,7.71
15 days 15:00:00,7.37
15 days 15:15:00,7.4
15 days 15:30:00,6.99
15 days 15:45:00,7.1
15 days 16:00:00,7.65
15 days 16:15:00,7.97
15 days 16:30:00,7.2
15 days 16:45:00,8.05
15 days 17:00:00,7.84
15 days 17:15:00,8.1
15 days 17:30:00,7.75
15 days 17:45:00,7.46
15 days 18:00:00,7.74
15 days 18:15:00,7.56
15 days 18:30:00,7.33
15 days 18:45:00,7.51
15 days 19:00:00,7.08
15 days 19:15:00,6.17
15 days 19:30:00,5.35
15 days 19:45:00,5.23
15 days 20:00:00,4.24
15 days 20:15:00,3.73
15 days 20:30:00,3.98
15 days 20:45:00,5.52
15 days 21:00:00,4.44
15 days 21:15:00,4.59
15 days 21:30:00,3.96
15 days 21:45:00,3.8
15 days 22:00:00,3.16
15 days 22:15:00,3.06
15 days 22:30:00,2.7
15 days 22:45:00,2.65
15 days 23:00:00,2.4
15 days 23:15:00,2.16
15 days 23:30:00,1.77
15 days 23:45:00,1.68
16 days 00:00:00,1.51
16 days 00:15:00,1.45
16 days 00:30:00,1.29
16 days 00:45:00,1.21
16 days 01:00:00,1.24
16 days 01:15:00,1.34
16 days 01:30:00,1.24
16 days 01:45:00,1.14
16 days 02:00:00,1.18
16 days 02:15:00,1.23
16 days 02:30:00,1.18
16 days 02:45:00,1.18
16 days 03:00:00,1.32
16 days 03:15:00,1.68
16 days 03:30:00,1.98
16 days 03:45:00,1.96
16 days 04:00:00,2.64
16 days 04:15:00,2.9
16 days 04:30:00,3.28
16 days 04:45:00,3.97
16 days 05:00:00,5.64
16 days 05:15:00,6.49
16 days 05:30:00,6.62
16 days 05:45:00,6.84
16 days 06:00:00,7.07
16 days 06:15:00,6.27
16 days 06:30:00,6.58
16 days 06:45:00,6.74
16 days 07:00:00,6.68
16 days 07:15:00,7.41
16 days 07:30:00,7.39
16 days 07:45:00,6.63
16 days 08:00:00,5.97
16 days 08:15:00,6.47
16 days 08:30:00,6.06
16 days 08:45:00,5.79
16 days 09:00:00,5.07
16 days 09:15:00,5.46
16 days 09:30:00,5.79
16 days 09:45:00,5.89
16 days 10:00:00,5.96
16 days 10:15:00,6.16
16 days 10:30:00,5.8
16 days 10:45:00,5.52
16 days 11:00:00,5.49
16 days 11:15:00,5.48
16 days 11:30:00,5.28
16 days 11:45:00,5.6
16 days 12:00:00,5.16
16 days 12:15:00,5.56
16 days 12:30:00,5.08
16 days 12:45:00,4.94
16 days 13:00:00,5.2
16 days 13:15:00,5.87
16 days 13:30:00,5.48
16 days 13:45:00,5.52
16 days 14:00:00,4.64
16 days 14:15:00,5.12
16 days 14:30:00,5.5
16 days 14:45:00,4.9
16 days 15:00:00,5.47
16 days 15:15:00,5.26
16 days 15:30:00,5.23
16 days 15:45:00,5.19
16 days 16:00:00,6.48
16 days 16:15:00,6.82
16 days 16:30:00,6.09
16 days 16:45:00,5.99
16 days 17:00:00,6.2
16 days 17:15:00,5.51
16 days 17:30:00,5.87
16 days 17:45:00,5.77
16 days 18:00:00,6.48
16 days 18:15:00,7.84
16 days 18:30:00,6.78
16 days 18:45:00,5.89
16 days 19:00:00,5.62
16 days 19:15:00,5.07
16 days 19:30:00,5.56
16 days 19:45:00,4.83
16 days 20:00:00,4.64
16 days 20:15:00,4.7
16 days 20:30:00,4.38
16 days 20:45:00,5.75
16 days 21:00:00,5.03
16 days 21:15:00,4.62
16 days 21:30:00,4.24
16 days 21:45:00,3.77
16 days 22:00:00,3.38
16 days 22:15:00,2.96
16 days 22:30:00,3.07
16 days 22:45:00,2.44
16 days 23:00:00,2.17
16 days 23:15:00,2.12
16 days 23:30:00,2.06
16 days 23:45:00,1.81
17 days 00:00:00,1.57
17 days 00:15:00,1.39
17 days 00:30:00,1.27
17 days 00:45:00,1.46
17 days 01:00:00,1.22
17 days 01:15:00,1.19
17 days 01:30:00,1.13
17 days 01:45:00,1.15
17 days 02:00:00,1.2
17 days 02:15:00,1.3
17 days 02:30:00,1.55
17 days 02:45:00,1.37
17 days 03:00:00,1.55
17 days 03:15:00,1.27
17 days 03:30:00,1.83
17 days 03:45:00,1.99
17 days 04:00:00,2.59
17 days 04:15:00,2.64
17 days 04:30:00,3.35
17 days 04:45:00,3.91
17 days 05:00:00,4.96
17 days 05:15:00,6.88
17 days 05:30:00,7.27
17 days 05:45:00,7.02
17 days 06:00:00,6.54
17 days 06:15:00,6.58
17 days 06:30:00,6.76
17 days 06:45:00,6.0
17 days 07:00:00,5.86
17 days 07:15:00,6.49
17 days 07:30:00,5.8
17 days 07:45:00,6.66
17 days 08:00:00,6.7
17 days 08:15:00,7.12
17 days 08:30:00,6.77
17 days 08:45:00,6.11
17 days 09:00:00,6.29
17 days 09:15:00,5.5
17 days 09:30:00,6.33
17 days 09:45:00,5.51
17 days 10:00:00,5.16
17 days 10:15:00,5.03
17 days 10:30:00,5.07
17 days 10:45:00,5.53
17 days 11:00:00,5.67
17 days 11:15:00,5.56
17 days 11:30:00,5.15
17 days 11:45:00,5.36
17 days 12:00:00,5.18
17 days 12:15:00,5.23
17 days 12:30:00,4.52
17 days 12:45:00,4.49
17 days 13:00:00,5.05
17 days 13:15:00,4.87
17 days 13:30:00,4.65
17 days 13:45:00,4.37
17 days 14:00:00,4.29
17 days 14:15:00,4.53
17 days 14:30:00,4.71
17 days 14:45:00,4.49
17 days 15:00:00,4.73
17 days 15:15:00,5.38
17 days 15:30:00,5.05
17 days 15:45:00,4.95
17 days 16:00:00,5.45
17 days 16:15:00,6.36
17 days 16:30:00,6.34
17 days 16:45:00,6.91
17 days 17:00:00,6.96
17 days 17:15:00,6.95
17 days 17:30:00,6.87
17 days 17:45:00,7.18
17 days 18:00:00,6.57
17 days 18:15:00,7.14
17 days 18:30:00,6.8
17 days 18:45:00,6.79
17 days 19:00:00,5.89
17 days 19:15:00,5.6
17 days 19:30:00,5.9
17 days 19:45:00,5.46
17 days 20:00:00,4.54
17 days 20:15:00,5.4
17 days 20:30:00,5.03
17 days 20:45:00,5.06
17 days 21:00:00,4.94
17 days 21:15:00,4.72
17 days 21:30:00,4.51
17 days 21:45:00,4.45
17 days 22:00:00,3.56
17 days 22:15:00,3.26
17 days 22:30:00,2.63
17 days 22:45:00,2.54
17 days 23:00:00,2.21
17 days 23:15:00,1.98
17 days 23:30:00,1.88
17 days 23:45:00,1.7
18 days 00:00:00,1.55
18 days 00:15:00,1.41
18 days 00:30:00,1.42
18 days 00:45:00,1.18
18 days 01:00:00,1.22
18 days 01:15:00,1.37
18 days 01:30:00,1.24
18 days 01:45:00,1.21
18 days 02:00:00,1.07
18 days 02:15:00,1.16
18 days 02:30:00,1.35
18 days 02:45:00,1.22
18 days 03:00:00,1.28
18 days 03:15:00,1.48
18 days 03:30:00,1.95
18 days 03:45:00,2.1
18 days 04:00:00,2.42
18 days 04:15:00,2.59
18 days 04:30:00,3.15
18 days 04:45:00,4.02
18 days 05:00:00,4.97
18 days 05:15:00,6.61
18 days 05:30:00,6.61
18 days 05:45:00,6.69
18 days 06:00:00,7.19
18 days 06:15:00,6.45
18 days 06:30:00,6.42
18 days 06:45:00,6.23
18 days 07:00:00,6.96
18 days 07:15:00,6.62
18 days 07:30:00,6.53
18 days 07:45:00,6.02
18 days 08:00:00,5.51
18 days 08:15:00,6.52
18 days 08:30:00,6.26
18 days 08:45:00,6.56
18 days 09:00:00,5.88
18 days 09:15:00,6.11
18 days 09:30:00,5.83
18 days 09:45:00,5.73
18 days 10:00:00,5.98
18 days 10:15:00,5.33
18 days 10:30:00,5.5
18 days 10:45:00,5.19
18 days 11:00:00,5.1
18 days 11:15:00,4.66
18 days 11:30:00,4.79
18 days 11:45:00,5.1
18 days 12:00:00,4.95
18 days 12:15:00,4.88
18 days 12:30:00,5.06
18 days 12:45:00,4.5
18 days 13:00:00,4.63
18 days 13:15:00,5.22
18 days 13:30:00,5.17
18 days 13:45:00,4.48
18 days 14:00:00,4.98
18 days 14:15:00,4.55
18 days 14:30:00,5.1
18 days 14:45:00,5.05
18 days 15:00:00,5.88
18 days 15:15:00,5.94
18 days 15:30:00,5.35
18 days 15:45:00,5.25
18 days 16:00:00,5.98
18 days 16:15:00,6.87
18 days 16:30:00,6.19
18 days 16:45:00,6.45
18 days 17:00:00,7.3
18 days 17:15:00,6.04
18 days 17:30:00,5.84
18 days 17:45:00,6.27
18 days 18:00:00,7.34
18 days 18:15:00,7.24
18 days 18:30:00,6.63
18 days 18:45:00,6.75
18 days 19:00:00,5.92
18 days 19:15:00,6.53
18 days 19:30:00,6.02
18 days 19:45:00,5.34
18 days 20:00:00,4.85
18 days 20:15:00,4.69
18 days 20:30:00,4.58
18 days 20:45:00,5.45
18 days 21:00:00,4.65
18 days 21:15:00,4.73
18 days 21:30:00,4.29
18 days 21:45:00,4.22
18 days 22:00:00,3.38
18 days 22:15:00,3.51
18 days 22:30:00,2.75
18 days 22:45:00,2.52
18 days 23:00:00,2.32
18 days 23:15:00,1.74
18 days 23:30:00,1.93
18 days 23:45:00,1.7
19 days 00:00:00,1.52
19 days 00:15:00,1.45
19 days 00:30:00,1.26
19 days 00:45:00,1.25
19 days 01:00:00,1.19
19 days 01:15:00,1.13
19 days 01:30:00,1.17
19 days 01:45:00,1.15
19 days 02:00:00,1.36
19 days 02:15:00,1.15
19 days 02:30:00,1.28
19 days 02:45:00,1.51
19 days 03:00:00,1.39
19 days 03:15:00,1.56
19 days 03:30:00,2.04
19 days 03:45:00,1.98
19 days 04:00:00,2.4
19 days 04:15:00,2.93
19 days 04:30:00,3.26
19 days 04:45:00,3.47
19 days 05:00:00,5.31
19 days 05:15:00,7.11
19 days 05:30:00,7.25
19 days 05:45:00,7.11
19 days 06:00:00,6.53
19 days 06:15:00,6.99
19 days 06:30:00,7.03
19 days 06:45:00,6.5
19 days 07:00:00,6.4
19 days 07:15:00,6.98
19 days 07:30:00,6.68
19 days 07:45:00,6.9
19 days 08:00:00,6.72
19 days 08:15:00,6.27
19 days 08:30:00,6.74
19 days 08:45:00,5.58
19 days 09:00:00,5.91
19 days 09:15:00,5.92
19 days 09:30:00,5.33
19 days 09:45:00,5.56
19 days 10:00:00,5.47
19 days 10:15:00,5.15
19 days 10:30:00,5.36
19 days 10:45:00,4.78
19 days 11:00:00,4.95
19 days 11:15:00,4.97
19 days 11:30:00,4.85
19 days 11:45:00,4.9
19 days 12:00:00,5.19
19 days 12:15:00,5.14
19 days 12:30:00,5.42
19 days 12:45:00,5.49
19 days 13:00:00,5.24
19 days 13:15:00,5.3
19 days 13:30:00,5.45
19 days 13:45:00,5.77
19 days 14:00:00,5.01
19 days 14:15:00,5.42
19 days 14:30:00,5.46
19 days 14:45:00,4.94
19 days 15:00:00,4.76
19 days 15:15:00,4.35
19 days 15:30:00,4.91
19 days 15:45:00,5.86
19 days 16:00:00,6.37
19 days 16:15:00,6.16
19 days 16:30:00,6.38
19 days 16:45:00,6.24
19 days 17:00:00,6.76
19 days 17:15:00,7.15
19 days 17:30:00,7.28
19 days 17:45:00,6.75
19 days 18:00:00,7.43
19 days 18:15:00,6.42
19 days 18:30:00,6.85
19 days 18:45:00,6.75
19 days 19:00:00,5.87
19 days 19:15:00,5.85
19 days 19:30:00,5.8
19 days 19:45:00,4.97
19 days 20:00:00,4.06
19 days 20:15:00,4.19
19 days 20:30:00,4.86
19 days 20:45:00,4.43
19 days 21:00:00,5.32
19 days 21:15:00,4.2
19 days 21:30:00,4.96
19 days 21:45:00,3.99
19 days 22:00:00,3.31
19 days 22:15:00,3.14
19 days 22:30:00,3.0
19 days 22:45:00,2.84
19 days 23:00:00,2.18
19 days 23:15:00,1.76
19 days 23:30:00,1.6
19 days 23:45:00,1.65
20 days 00:00:00,1.5
20 days 00:15:00,1.41
20 days 00:30:00,1.29
20 days 00:45:00,1.36
20 days 01:00:00,1.64
20 days 01:15:00,1.53
20 days 01:30:00,1.29
20 days 01:45:00,1.2
20 days 02:00:00,1.23
20 days 02:15:00,1.18
20 days 02:30:00,1.14
20 days 02:45:00,1.25
20 days 03:00:00,1.28
20 days 03:15:00,1.65
20 days 03:30:00,1.77
20 days 03:45:00,2.04
20 days 04:00:00,2.58
20 days 04:15:00,2.59
20 days 04:30:00,3.33
20 days 04:45:00,3.37
20 days 05:00:00,5.35
20 days 05:15:00,6.4
20 days 05:30:00,7.95
20 days 05:45:00,7.81
20 days 06:00:00,6.38
20 days 06:15:00,6.28
20 days 06:30:00,6.33
20 days 06:45:00,6.97
20 days 07:00:00,6.38
20 days 07:15:00,7.45
20 days 07:30:00,6.4
20 days 07:45:00,6.28
20 days 08:00:00,7.26
20 days 08:15:00,7.18
20 days 08:30:00,6.78
20 days 08:45:00,6.89
20 days 09:00:00,5.85
20 days 09:15:00,5.8
20 days 09:30:00,6.25
20 days 09:45:00,6.08
20 days 10:00:00,5.41
20 days 10:15:00,5.96
20 days 10:30:00,6.26
20 days 10:45:00,5.83
20 days 11:00:00,5.7
20 days 11:15:00,5.9
20 days 11:30:00,6.0
20 days 11:45:00,5.3
20 days 12:00:00,5.23
20 days 12:15:00,5.65
20 days 12:30:00,5.6
20 days 12:45:00,5.77
20 days 13:00:00,5.89
20 days 13:15:00,5.85
20 days 13:30:00,5.24
20 days 13:45:00,4.9
20 days 14:00:00,4.96
20 days 14:15:00,4.97
20 days 14:30:00,5.74
20 days 14:45:00,5.79
20 days 15:00:00,5.72
20 days 15:15:00,5.52
20 days 15:30:00,5.6
20 days 15:45:00,5.64
20 days 16:00:00,5.89
20 days 16:15:00,5.83
20 days 16:30:00,6.45
20 days 16:45:00,6.28
20 days 17:00:00,7.3
20 days 17:15:00,6.05
20 days 17:30:00,6.0
20 days 17:45:00,6.46
20 days 18:00:00,7.18
